latitude,longitude,reference_mgal,notebook_baseline_mgal,notebook_prediction_mgal
43.15625,42.15625,298.9,285.43253,306.17215
43.15625,42.16875,288.99,280.002,298.5006
43.15625,42.18125,331.55,322.25995,342.28098
43.15625,42.19375,332.65,329.58658,353.77252
43.15625,42.20625,309.75,300.03442,321.15378
43.15625,42.21875,314.33,305.53244,326.10028
43.15625,42.23125,307.79,301.8253,320.77377
43.15625,42.24375,264.23,258.04395,270.82712
43.15625,42.25625,216.05,216.63985,229.40878
43.15625,42.26875,159.09,175.01628,188.86641
43.15625,42.28125,235.61,233.91669,253.82352
43.15625,42.29375,294.88,285.70706,302.44427
43.15625,42.30625,333.37,319.781,349.81415
43.15625,42.31875,352.75,347.9005,375.6875
43.15625,42.33125,347.51,336.85147,363.31708
43.15625,42.34375,321.01,304.8701,332.6332
43.15625,42.35625,354.4,340.14117,374.78903
43.15625,42.36875,339.03,325.1983,354.3169
43.15625,42.38125,306.73,294.61893,316.93567
43.15625,42.39375,261.47,255.06873,275.8976
43.15625,42.40625,210.88,217.8852,235.85245
43.15625,42.41875,287.99,277.46524,298.33087
43.15625,42.43125,295.5,288.77264,311.4332
43.15625,42.44375,334.92,327.20148,350.4645
43.15625,42.45625,386.65,388.81433,422.74
43.15625,42.46875,368.44,357.7058,389.95844
43.15625,42.48125,380.83,369.9028,399.45935
43.15625,42.49375,362.14,348.03146,375.75964
43.15625,42.50625,385.5,379.02505,407.27505
43.15625,42.51875,384.65,379.735,405.73038
43.15625,42.53125,395.65,407.70895,440.16888
43.15625,42.54375,370.84,361.36353,381.8589
43.15625,42.55625,317.18,310.68265,339.75488
43.15625,42.56875,307.32,297.6199,319.32187
43.15625,42.58125,345.57,334.99536,361.50296
43.15625,42.59375,388.79,382.297,413.29822
43.15625,42.60625,415.17,414.15314,450.68732
43.15625,42.61875,394.02,393.63904,422.11646
43.15625,42.63125,413.83,429.90073,461.74542
43.15625,42.64375,379.28,382.29114,403.13202
43.15625,42.65625,352.87,347.5843,371.64188
43.15625,42.66875,391.93,383.64627,411.77353
43.15625,42.68125,405.65,403.04092,436.77942
43.15625,42.69375,371.75,359.21838,388.2137
43.15625,42.70625,373.26,364.0534,397.41025
43.15625,42.71875,331.32,323.69812,355.41895
43.15625,42.73125,326.69,318.84286,343.48398
43.15625,42.74375,297.44,289.6151,313.08792
43.15625,42.75625,270.99,269.81778,285.9668
43.15625,42.76875,273.32,264.5933,280.97714
43.15625,42.78125,286.82,278.5789,301.8248
43.15625,42.79375,296.01,292.72458,309.20297
43.15625,42.80625,309.11,308.81686,320.88525
43.15625,42.81875,318.93,320.55164,336.76254
43.15625,42.83125,345.52,335.7045,358.77734
43.15625,42.84375,371.79,355.86362,388.69077
43.15625,42.85625,380.11,365.06757,402.81485
43.15625,42.86875,404.93,390.23944,425.14868
43.15625,42.88125,422.64,428.03967,461.80423
43.15625,42.89375,401.48,388.99716,418.57343
43.15625,42.90625,400.67,386.0672,423.36346
43.15625,42.91875,400.83,389.30475,419.1124
43.15625,42.93125,431.33,435.73578,470.20093
43.15625,42.94375,423.15,415.9967,447.37424
43.15625,42.95625,405.87,399.63907,424.00467
43.15625,42.96875,397.87,388.36624,412.32367
43.15625,42.98125,352.18,345.91327,369.55127
43.15625,42.99375,308.26,303.78992,322.9806
43.14375,42.00625,331.77,320.77838,351.34296
43.14375,42.01875,332.33,325.3922,351.11606
43.14375,42.03125,321.59,314.4693,335.91537
43.14375,42.04375,282.51,274.61716,293.03748
43.14375,42.05625,232.22,226.26132,247.62262
43.14375,42.06875,266.49,258.7837,281.76593
43.14375,42.08125,273.83,268.7283,290.5455
43.14375,42.09375,325.33,316.16766,340.0615
43.14375,42.10625,355.6,344.79593,375.1012
43.14375,42.11875,356.59,347.68597,379.64005
43.14375,42.13125,320.16,310.07428,332.16183
43.14375,42.14375,258.64,254.45244,275.42142
43.14375,42.15625,247.11,242.36119,262.56528
43.14375,42.16875,205.39,211.5524,226.93057
43.14375,42.18125,250.04,246.50853,252.79951
43.14375,42.19375,255.38,250.51541,258.99292
43.14375,42.20625,225.49,223.72383,232.00627
43.14375,42.21875,221.89,221.19826,234.95503
43.14375,42.23125,208.02,209.50294,222.10803
43.14375,42.24375,168.09,181.1841,189.68427
43.14375,42.25625,145.91,164.34212,184.05197
43.14375,42.26875,188.9,194.41693,216.5848
43.14375,42.28125,249.45,243.7555,261.78943
43.14375,42.29375,307.59,299.86667,321.485
43.14375,42.30625,354.01,352.8622,382.7149
43.14375,42.31875,368.97,366.223,390.61838
43.14375,42.33125,360.49,353.40964,376.24414
43.14375,42.34375,366.05,358.86737,384.9084
43.14375,42.35625,354.57,352.05023,385.27856
43.14375,42.36875,303.29,293.0656,317.82874
43.14375,42.38125,269.44,263.14957,284.31058
43.14375,42.39375,231.91,228.42566,250.66684
43.14375,42.40625,199.0,209.04523,225.34988
43.14375,42.41875,265.19,257.52686,280.22067
43.14375,42.43125,309.0,299.74725,326.89697
43.14375,42.44375,348.01,338.5016,362.44916
43.14375,42.45625,382.31,381.3477,408.851
43.14375,42.46875,376.55,367.93802,398.59048
43.14375,42.48125,347.28,335.16788,365.76764
43.14375,42.49375,312.86,306.688,334.51123
43.14375,42.50625,311.31,306.64917,328.96954
43.14375,42.51875,304.11,302.42947,319.733
43.14375,42.53125,332.57,323.4906,344.85352
43.14375,42.54375,318.05,309.4635,326.7531
43.14375,42.55625,273.65,267.9499,291.75418
43.14375,42.56875,328.19,316.47034,341.53195
43.14375,42.58125,363.27,358.19626,381.33923
43.14375,42.59375,369.5,362.7697,385.63486
43.14375,42.60625,378.68,377.8187,400.58124
43.14375,42.61875,346.09,343.50446,361.61823
43.14375,42.63125,375.24,373.1686,398.03003
43.14375,42.64375,413.48,426.90457,455.80173
43.14375,42.65625,413.61,423.7146,451.1497
43.14375,42.66875,419.43,440.59442,468.53104
43.14375,42.68125,395.02,399.48703,420.92914
43.14375,42.69375,372.45,373.0875,382.79233
43.14375,42.70625,317.11,314.8029,338.88443
43.14375,42.71875,370.0,368.4072,392.97638
43.14375,42.73125,370.93,369.89478,398.48886
43.14375,42.74375,327.39,318.9283,343.80222
43.14375,42.75625,309.8,305.1549,324.41443
43.14375,42.76875,254.64,258.67914,278.1331
43.14375,42.78125,335.98,325.78656,350.52036
43.14375,42.79375,359.89,355.6491,380.03534
43.14375,42.80625,356.82,349.37817,370.54483
43.14375,42.81875,354.55,350.15118,371.66125
43.14375,42.83125,376.22,370.01968,395.09094
43.14375,42.84375,408.91,415.1782,448.4613
43.14375,42.85625,395.18,387.38577,416.53766
43.14375,42.86875,382.49,369.49628,394.90002
43.14375,42.88125,395.47,384.42255,410.11282
43.14375,42.89375,375.75,364.59244,388.9848
43.14375,42.90625,368.16,354.3014,386.81204
43.14375,42.91875,391.1,378.2846,405.17725
43.14375,42.93125,423.31,424.7638,456.69882
43.14375,42.94375,415.91,416.9307,448.05954
43.14375,42.95625,361.54,349.15512,374.9987
43.14375,42.96875,320.76,317.43494,339.70746
43.14375,42.98125,291.68,292.46677,309.91602
43.14375,42.99375,317.95,312.4789,320.4577
43.13125,42.00625,324.64,320.61353,346.09424
43.13125,42.01875,274.71,264.78516,281.69263
43.13125,42.03125,238.69,231.39449,247.24786
43.13125,42.04375,204.99,205.13216,222.49316
43.13125,42.05625,244.93,240.45276,263.31985
43.13125,42.06875,310.49,302.00882,324.05643
43.13125,42.08125,334.11,330.4031,354.91095
43.13125,42.09375,334.59,324.10956,350.47873
43.13125,42.10625,361.29,356.77057,389.81693
43.13125,42.11875,358.47,363.58762,388.45825
43.13125,42.13125,315.86,307.28214,327.83432
43.13125,42.14375,303.18,293.17273,320.4937
43.13125,42.15625,297.17,284.5432,308.66187
43.13125,42.16875,275.67,264.6457,282.3963
43.13125,42.18125,224.23,216.5699,234.21655
43.13125,42.19375,153.79,165.56491,180.2898
43.13125,42.20625,150.75,159.04243,177.75299
43.13125,42.21875,140.09,155.25125,176.6082
43.13125,42.23125,160.5,172.82262,183.80518
43.13125,42.24375,205.72,205.87196,222.06021
43.13125,42.25625,232.49,227.15482,242.58852
43.13125,42.26875,268.24,256.81955,272.4746
43.13125,42.28125,239.83,238.3886,253.36426
43.13125,42.29375,286.17,277.60983,298.43805
43.13125,42.30625,323.25,313.65695,340.6508
43.13125,42.31875,358.53,358.60455,381.71667
43.13125,42.33125,387.05,416.97354,444.34985
43.13125,42.34375,359.61,360.0165,384.09726
43.13125,42.35625,345.42,334.44135,366.50885
43.13125,42.36875,323.17,312.5997,332.6489
43.13125,42.38125,292.26,280.2715,301.58606
43.13125,42.39375,221.08,219.66328,240.59491
43.13125,42.40625,197.16,203.0026,223.20264
43.13125,42.41875,274.8,267.81122,288.24066
43.13125,42.43125,317.61,307.4663,335.62418
43.13125,42.44375,352.14,344.89374,369.5745
43.13125,42.45625,387.14,409.94608,443.93033
43.13125,42.46875,373.2,367.78122,398.732
43.13125,42.48125,343.36,330.63123,363.0711
43.13125,42.49375,301.86,299.2415,326.24615
43.13125,42.50625,334.2,321.2692,349.67606
43.13125,42.51875,329.64,318.05756,343.9583
43.13125,42.53125,273.83,270.0547,297.37695
43.13125,42.54375,290.05,280.4952,304.14227
43.13125,42.55625,263.93,261.1981,281.13266
43.13125,42.56875,258.11,257.5991,273.63785
43.13125,42.58125,292.76,287.7684,303.1384
43.13125,42.59375,264.99,267.81174,280.51697
43.13125,42.60625,281.65,282.21878,293.36984
43.13125,42.61875,314.62,306.46918,323.26093
43.13125,42.63125,327.92,321.7308,345.33493
43.13125,42.64375,339.04,339.15247,357.0269
43.13125,42.65625,389.75,405.92444,422.01477
43.13125,42.66875,410.33,448.9544,466.38382
43.13125,42.68125,404.82,422.9196,443.9775
43.13125,42.69375,333.85,338.6714,347.30658
43.13125,42.70625,271.66,274.72525,290.4084
43.13125,42.71875,295.41,292.2657,302.80753
43.13125,42.73125,322.61,320.62704,333.41763
43.13125,42.74375,327.85,332.24744,348.65723
43.13125,42.75625,259.56,263.00717,276.14618
43.13125,42.76875,233.82,242.50293,259.55048
43.13125,42.78125,313.79,309.1668,330.2816
43.13125,42.79375,365.75,364.40823,383.92444
43.13125,42.80625,401.13,413.14264,444.60956
43.13125,42.81875,416.43,428.8964,462.83002
43.13125,42.83125,405.38,404.27823,431.97195
43.13125,42.84375,386.07,384.09045,411.8116
43.13125,42.85625,341.17,339.3769,357.18683
43.13125,42.86875,363.58,354.65677,380.83603
43.13125,42.88125,347.57,339.05765,363.14896
43.13125,42.89375,326.86,320.9659,345.4641
43.13125,42.90625,337.8,330.23273,359.24515
43.13125,42.91875,367.36,366.26926,392.87976
43.13125,42.93125,392.13,385.09613,419.13165
43.13125,42.94375,377.69,365.3231,397.47586
43.13125,42.95625,382.46,376.95694,404.48846
43.13125,42.96875,361.67,355.4706,371.2751
43.13125,42.98125,363.35,360.76443,371.52896
43.13125,42.99375,401.49,410.75305,421.6378
43.11875,42.00625,285.93,282.32922,295.23694
43.11875,42.01875,238.38,235.34544,250.20998
43.11875,42.03125,181.91,186.9305,211.89435
43.11875,42.04375,222.1,220.35577,240.41418
43.11875,42.05625,282.0,277.32928,291.62305
43.11875,42.06875,320.1,315.45258,329.35474
43.11875,42.08125,357.76,355.16452,380.6315
43.11875,42.09375,364.61,359.74252,385.64948
43.11875,42.10625,333.68,328.7481,350.54984
43.11875,42.11875,313.44,304.1146,323.37607
43.11875,42.13125,273.78,268.14343,280.2577
43.11875,42.14375,267.55,259.80032,277.67648
43.11875,42.15625,236.01,235.75441,247.53836
43.11875,42.16875,217.83,214.5277,223.61786
43.11875,42.18125,156.05,161.40611,172.34361
43.11875,42.19375,144.19,150.7577,168.00371
43.11875,42.20625,195.2,190.19022,205.80975
43.11875,42.21875,230.25,220.88232,236.02179
43.11875,42.23125,232.97,227.32664,239.16179
43.11875,42.24375,295.39,286.048,304.56503
43.11875,42.25625,295.65,284.04773,300.483
43.11875,42.26875,301.69,291.5257,312.50574
43.11875,42.28125,263.13,260.48553,283.60977
43.11875,42.29375,328.23,317.2581,340.01132
43.11875,42.30625,339.53,329.89178,357.72412
43.11875,42.31875,370.56,368.13986,395.268
43.11875,42.33125,353.34,350.7704,366.26184
43.11875,42.34375,309.11,304.87177,313.02063
43.11875,42.35625,318.03,312.0846,334.4854
43.11875,42.36875,279.19,269.5863,288.49588
43.11875,42.38125,216.05,217.65564,226.98047
43.11875,42.39375,178.86,185.70924,201.1786
43.11875,42.40625,186.43,194.14697,213.1576
43.11875,42.41875,261.77,255.9962,276.36047
43.11875,42.43125,316.97,308.85455,334.5672
43.11875,42.44375,337.51,331.4408,347.82358
43.11875,42.45625,336.55,332.83542,348.13306
43.11875,42.46875,344.44,340.91022,353.9333
43.11875,42.48125,375.09,370.38718,405.591
43.11875,42.49375,355.21,341.68332,375.04572
43.11875,42.50625,374.74,370.1596,404.4253
43.11875,42.51875,355.4,345.83734,372.18747
43.11875,42.53125,331.73,318.38043,344.76416
43.11875,42.54375,337.74,326.64102,350.7101
43.11875,42.55625,351.84,355.70407,382.09216
43.11875,42.56875,308.04,299.37213,320.82632
43.11875,42.58125,263.91,263.49344,279.7026
43.11875,42.59375,200.69,212.48763,236.3297
43.11875,42.60625,255.59,259.67847,272.61755
43.11875,42.61875,330.11,331.1525,340.7931
43.11875,42.63125,379.2,407.2268,433.07333
43.11875,42.64375,367.82,373.19635,386.36407
43.11875,42.65625,394.83,421.8812,437.86035
43.11875,42.66875,385.61,397.0227,412.50626
43.11875,42.68125,342.47,343.24802,361.10266
43.11875,42.69375,312.29,307.36862,323.4294
43.11875,42.70625,323.45,312.71036,338.76105
43.11875,42.71875,227.57,241.12683,260.06903
43.11875,42.73125,224.89,234.13898,242.05736
43.11875,42.74375,235.87,240.34198,249.90869
43.11875,42.75625,186.44,208.92676,220.25905
43.11875,42.76875,269.87,269.0872,283.8836
43.11875,42.78125,258.85,266.0995,282.5345
43.11875,42.79375,322.69,318.44156,334.6313
43.11875,42.80625,388.0,384.34198,410.45447
43.11875,42.81875,402.71,405.47763,440.4979
43.11875,42.83125,373.53,365.23245,391.757
43.11875,42.84375,343.53,334.10147,357.99048
43.11875,42.85625,321.19,314.63144,337.86255
43.11875,42.86875,287.25,281.48523,306.0474
43.11875,42.88125,324.81,313.80716,339.88467
43.11875,42.89375,364.93,354.43762,382.99872
43.11875,42.90625,400.51,401.73108,438.09186
43.11875,42.91875,403.13,396.6621,425.31094
43.11875,42.93125,402.06,396.40726,424.04355
43.11875,42.94375,392.33,380.85104,412.04282
43.11875,42.95625,397.04,383.00082,420.89597
43.11875,42.96875,406.88,397.24164,426.3743
43.11875,42.98125,430.68,452.47382,477.44424
43.11875,42.99375,436.67,463.8806,484.81604
43.10625,42.00625,192.74,194.13779,210.87807
43.10625,42.01875,176.67,179.91971,198.90527
43.10625,42.03125,208.08,205.49113,225.8558
43.10625,42.04375,273.75,263.55765,284.38364
43.10625,42.05625,306.74,301.97534,318.45673
43.10625,42.06875,350.09,353.31638,379.15668
43.10625,42.08125,376.41,400.6462,434.937
43.10625,42.09375,355.53,359.24557,381.9382
43.10625,42.10625,301.0,295.73306,316.2294
43.10625,42.11875,275.21,265.81302,289.12796
43.10625,42.13125,213.54,214.57336,234.6315
43.10625,42.14375,200.55,202.55922,220.71793
43.10625,42.15625,207.65,202.11572,217.9042
43.10625,42.16875,206.38,196.89905,210.31158
43.10625,42.18125,124.96,135.9706,156.3326
43.10625,42.19375,171.0,169.16994,187.27367
43.10625,42.20625,243.59,233.01788,251.48361
43.10625,42.21875,281.84,271.73746,297.6759
43.10625,42.23125,299.54,288.6881,318.68378
43.10625,42.24375,313.55,304.67477,332.27032
43.10625,42.25625,329.0,320.6305,348.46268
43.10625,42.26875,335.78,328.2092,356.8262
43.10625,42.28125,328.15,318.13004,343.54633
43.10625,42.29375,343.28,334.1399,358.67905
43.10625,42.30625,363.87,359.12753,396.90802
43.10625,42.31875,346.22,337.25418,367.55682
43.10625,42.33125,324.3,317.17352,341.65582
43.10625,42.34375,270.69,265.25,281.09003
43.10625,42.35625,235.1,232.47833,248.60188
43.10625,42.36875,240.87,233.65591,245.65799
43.10625,42.38125,203.93,201.81456,219.08325
43.10625,42.39375,146.71,159.28964,182.10463
43.10625,42.40625,220.72,216.87747,237.26772
43.10625,42.41875,275.22,265.64484,287.62976
43.10625,42.43125,305.34,295.65063,317.2163
43.10625,42.44375,270.41,263.89606,280.7285
43.10625,42.45625,262.18,259.67825,274.83414
43.10625,42.46875,295.26,288.85294,306.7952
43.10625,42.48125,338.15,333.0028,358.12192
43.10625,42.49375,343.68,337.5229,359.6311
43.10625,42.50625,350.71,341.38187,369.5159
43.10625,42.51875,358.82,345.97485,380.8449
43.10625,42.53125,368.3,362.56363,399.50116
43.10625,42.54375,367.87,370.09418,405.9569
43.10625,42.55625,340.89,334.86578,360.5524
43.10625,42.56875,275.88,273.5028,291.98187
43.10625,42.58125,226.61,233.3653,250.8552
43.10625,42.59375,185.74,197.36487,219.21451
43.10625,42.60625,221.5,227.97748,243.99266
43.10625,42.61875,278.14,280.18124,281.09796
43.10625,42.63125,301.32,304.792,312.7209
43.10625,42.64375,330.44,328.69302,343.38254
43.10625,42.65625,332.07,330.46948,343.08337
43.10625,42.66875,350.02,341.96957,359.33136
43.10625,42.68125,373.14,375.28665,408.53278
43.10625,42.69375,345.02,333.0185,365.92395
43.10625,42.70625,325.05,317.90802,339.93478
43.10625,42.71875,277.09,272.39175,292.6393
43.10625,42.73125,247.19,243.76556,265.99548
43.10625,42.74375,166.74,188.37984,212.29642
43.10625,42.75625,267.39,263.74393,282.61478
43.10625,42.76875,320.12,314.47684,330.114
43.10625,42.78125,324.0,325.51364,348.66223
43.10625,42.79375,326.19,323.38025,341.64716
43.10625,42.80625,392.94,394.81186,421.6643
43.10625,42.81875,387.48,385.56827,417.5625
43.10625,42.83125,374.44,371.79102,396.9542
43.10625,42.84375,355.77,344.65118,370.1712
43.10625,42.85625,316.74,306.7284,331.65845
43.10625,42.86875,258.63,263.3984,288.1628
43.10625,42.88125,309.08,302.89795,325.23615
43.10625,42.89375,318.36,314.81552,331.1804
43.10625,42.90625,321.39,315.3896,333.9629
43.10625,42.91875,334.62,324.85144,347.9679
43.10625,42.93125,358.12,343.61734,371.95148
43.10625,42.94375,384.95,367.2812,404.5606
43.10625,42.95625,387.15,371.54132,413.2425
43.10625,42.96875,418.49,409.8018,442.9524
43.10625,42.98125,419.94,408.37137,434.4653
43.10625,42.99375,411.17,393.47678,406.70517
43.09375,42.00625,193.41,187.97153,209.85706
43.09375,42.01875,250.7,236.47772,262.27487
43.09375,42.03125,268.85,256.63882,274.4799
43.09375,42.04375,291.62,280.80753,298.17368
43.09375,42.05625,293.58,287.6608,306.57425
43.09375,42.06875,351.42,367.26187,392.39645
43.09375,42.08125,370.37,392.74435,428.09854
43.09375,42.09375,360.05,357.70056,385.1123
43.09375,42.10625,337.87,330.78546,357.50653
43.09375,42.11875,311.05,305.76584,324.0625
43.09375,42.13125,287.15,277.8826,296.8123
43.09375,42.14375,283.18,271.60117,293.8783
43.09375,42.15625,270.14,267.67987,289.864
43.09375,42.16875,211.33,202.47876,215.90085
43.09375,42.18125,121.37,131.895,151.3492
43.09375,42.19375,156.2,152.93379,169.46068
43.09375,42.20625,203.88,191.56635,205.78142
43.09375,42.21875,232.14,217.83177,237.6608
43.09375,42.23125,249.0,234.89629,254.67465
43.09375,42.24375,261.49,250.13933,268.4884
43.09375,42.25625,274.13,263.111,281.87152
43.09375,42.26875,298.99,287.5135,312.77347
43.09375,42.28125,319.48,309.94897,335.2298
43.09375,42.29375,350.74,346.97388,379.90497
43.09375,42.30625,346.79,338.12704,369.66086
43.09375,42.31875,325.11,313.35382,343.15256
43.09375,42.33125,307.3,296.05933,321.14642
43.09375,42.34375,294.11,283.35175,306.81006
43.09375,42.35625,264.74,253.118,276.647
43.09375,42.36875,201.95,199.3632,216.24725
43.09375,42.38125,159.82,163.47763,181.51907
43.09375,42.39375,169.9,167.99628,190.18718
43.09375,42.40625,228.52,216.87514,236.76039
43.09375,42.41875,245.4,232.8891,253.51358
43.09375,42.43125,248.9,237.74406,255.39737
43.09375,42.44375,203.99,205.92477,218.53047
43.09375,42.45625,253.65,243.16159,262.28302
43.09375,42.46875,290.03,279.48965,299.72427
43.09375,42.48125,244.59,245.31152,258.50934
43.09375,42.49375,294.26,284.3571,309.43192
43.09375,42.50625,332.48,321.81845,350.54248
43.09375,42.51875,321.59,309.55588,332.85135
43.09375,42.53125,322.5,311.33997,331.6981
43.09375,42.54375,344.01,335.0054,365.04288
43.09375,42.55625,344.82,340.01086,369.97757
43.09375,42.56875,311.12,305.1053,328.75876
43.09375,42.58125,243.72,241.74777,260.66592
43.09375,42.59375,181.22,189.77867,217.58134
43.09375,42.60625,178.77,189.95956,213.20532
43.09375,42.61875,232.51,230.94247,250.01126
43.09375,42.63125,255.56,253.70105,275.59964
43.09375,42.64375,307.64,298.62003,319.29425
43.09375,42.65625,292.13,285.87872,306.2138
43.09375,42.66875,351.19,348.52298,376.6247
43.09375,42.68125,342.23,335.97388,361.12512
43.09375,42.69375,343.16,339.45303,365.16858
43.09375,42.70625,312.1,303.59827,326.36874
43.09375,42.71875,275.29,266.46463,285.75296
43.09375,42.73125,205.01,210.3561,227.99666
43.09375,42.74375,176.77,188.8606,210.81812
43.09375,42.75625,261.29,253.97711,270.30243
43.09375,42.76875,305.01,300.7277,315.9557
43.09375,42.78125,327.23,321.78564,340.55344
43.09375,42.79375,354.41,349.9619,371.41516
43.09375,42.80625,371.68,370.22266,393.40137
43.09375,42.81875,383.58,381.4068,412.20117
43.09375,42.83125,378.11,372.56464,406.87344
43.09375,42.84375,366.52,363.89786,394.9137
43.09375,42.85625,345.53,335.94495,358.98145
43.09375,42.86875,270.66,268.46207,289.7969
43.09375,42.88125,286.07,277.8203,303.2069
43.09375,42.89375,318.45,307.05826,329.1031
43.09375,42.90625,319.36,312.5122,333.51224
43.09375,42.91875,361.77,354.54346,380.45993
43.09375,42.93125,394.06,396.1867,427.6286
43.09375,42.94375,407.67,416.6497,453.06796
43.09375,42.95625,411.02,401.34027,433.01996
43.09375,42.96875,391.87,378.19052,406.19388
43.09375,42.98125,380.4,366.94894,392.85284
43.09375,42.99375,384.42,362.099,391.72763
43.08125,42.00625,224.91,214.91745,235.76279
43.08125,42.01875,279.11,264.36237,289.3287
43.08125,42.03125,275.24,261.779,289.0028
43.08125,42.04375,301.8,286.4443,315.46964
43.08125,42.05625,328.71,319.3279,346.23853
43.08125,42.06875,326.49,315.21808,339.70007
43.08125,42.08125,330.31,320.62903,347.32748
43.08125,42.09375,333.38,328.90656,352.1279
43.08125,42.10625,323.23,320.1391,344.86334
43.08125,42.11875,292.98,285.59915,304.95508
43.08125,42.13125,272.38,261.88766,281.54926
43.08125,42.14375,243.74,232.31871,249.55273
43.08125,42.15625,222.49,211.05496,227.69087
43.08125,42.16875,172.52,166.12975,174.676
43.08125,42.18125,118.2,124.17636,143.01553
43.08125,42.19375,156.76,148.36453,170.29626
43.08125,42.20625,193.28,180.52559,201.9358
43.08125,42.21875,219.63,203.73897,226.56342
43.08125,42.23125,244.47,226.9928,254.63719
43.08125,42.24375,259.01,242.11288,265.53497
43.08125,42.25625,282.72,265.53925,287.82956
43.08125,42.26875,288.12,276.99423,299.6677
43.08125,42.28125,301.73,289.74435,315.92654
43.08125,42.29375,319.6,305.5914,334.80264
43.08125,42.30625,304.66,290.19733,316.07208
43.08125,42.31875,301.48,287.78885,314.13464
43.08125,42.33125,295.89,283.74127,311.03214
43.08125,42.34375,270.57,260.76898,280.9606
43.08125,42.35625,227.67,220.15067,234.55501
43.08125,42.36875,196.2,187.80579,202.29892
43.08125,42.38125,145.52,146.41821,166.90884
43.08125,42.39375,164.73,159.57295,181.95956
43.08125,42.40625,195.34,184.37473,209.25418
43.08125,42.41875,228.72,211.09924,237.25691
43.08125,42.43125,217.91,204.46281,226.27357
43.08125,42.44375,166.9,169.22667,188.83426
43.08125,42.45625,220.38,209.34462,228.37244
43.08125,42.46875,196.86,197.10153,214.01797
43.08125,42.48125,244.22,235.45804,255.02696
43.08125,42.49375,280.47,270.58167,290.4595
43.08125,42.50625,284.22,274.0832,294.0185
43.08125,42.51875,252.83,247.94621,264.8655
43.08125,42.53125,290.42,280.26898,298.98096
43.08125,42.54375,283.91,272.2913,293.9718
43.08125,42.55625,304.42,292.95468,316.1275
43.08125,42.56875,278.7,265.94788,283.16797
43.08125,42.58125,242.49,231.76611,252.0408
43.08125,42.59375,194.39,193.54842,220.52725
43.08125,42.60625,195.72,190.56998,222.89207
43.08125,42.61875,235.63,225.57587,253.6158
43.08125,42.63125,247.6,237.8111,257.31833
43.08125,42.64375,238.15,233.20668,256.92184
43.08125,42.65625,271.65,262.49396,278.84784
43.08125,42.66875,319.18,308.06763,333.54562
43.08125,42.68125,290.04,278.11282,296.20477
43.08125,42.69375,278.33,266.58783,285.54626
43.08125,42.70625,292.53,278.15298,296.56128
43.08125,42.71875,283.92,269.93118,295.28995
43.08125,42.73125,221.41,217.30063,241.2433
43.08125,42.74375,167.15,174.04909,197.92332
43.08125,42.75625,197.41,197.71469,212.93495
43.08125,42.76875,219.42,222.47946,233.8531
43.08125,42.78125,278.2,270.00912,288.05875
43.08125,42.79375,284.51,281.0941,293.08887
43.08125,42.80625,318.53,310.91614,333.98846
43.08125,42.81875,350.56,348.45285,371.59814
43.08125,42.83125,326.1,322.21033,339.15787
43.08125,42.84375,351.02,343.59204,371.78375
43.08125,42.85625,315.35,305.20447,324.8105
43.08125,42.86875,274.42,267.3539,289.8244
43.08125,42.88125,243.64,245.47815,265.13022
43.08125,42.89375,303.27,299.4498,316.26
43.08125,42.90625,365.5,366.07187,392.1626
43.08125,42.91875,363.61,361.6941,382.88086
43.08125,42.93125,337.03,333.57907,353.355
43.08125,42.94375,346.98,343.49973,366.4917
43.08125,42.95625,334.39,329.1672,351.11978
43.08125,42.96875,323.07,319.43594,344.95486
43.08125,42.98125,380.13,367.8951,397.65448
43.08125,42.99375,393.44,377.25925,398.43472
43.06875,42.00625,275.75,259.72177,288.57443
43.06875,42.01875,288.19,270.2671,299.80704
43.06875,42.03125,282.0,264.64987,294.90695
43.06875,42.04375,299.74,281.64313,314.26584
43.06875,42.05625,297.27,280.34775,310.73404
43.06875,42.06875,304.81,287.03296,319.5137
43.06875,42.08125,299.36,283.88858,310.88483
43.06875,42.09375,299.53,285.77814,313.18045
43.06875,42.10625,283.68,269.9144,293.39575
43.06875,42.11875,268.16,251.70218,275.90308
43.06875,42.13125,235.46,220.4302,241.60992
43.06875,42.14375,214.25,200.12927,218.51717
43.06875,42.15625,221.93,205.13286,229.15216
43.06875,42.16875,193.53,181.6032,205.21965
43.06875,42.18125,112.79,117.42097,139.7632
43.06875,42.19375,166.42,155.16168,176.27283
43.06875,42.20625,217.11,204.18474,226.32106
43.06875,42.21875,248.45,234.9297,256.6279
43.06875,42.23125,271.11,259.5985,282.85706
43.06875,42.24375,279.24,270.95087,286.4461
43.06875,42.25625,305.59,302.9268,325.67218
43.06875,42.26875,337.3,339.3988,372.7957
43.06875,42.28125,333.0,328.20297,362.06528
43.06875,42.29375,297.07,286.72018,311.39072
43.06875,42.30625,272.05,259.92517,285.6098
43.06875,42.31875,251.19,240.34833,262.5736
43.06875,42.33125,256.4,240.0763,262.28354
43.06875,42.34375,251.07,234.61958,255.38982
43.06875,42.35625,250.37,239.68811,267.67798
43.06875,42.36875,174.75,171.34808,186.79181
43.06875,42.38125,125.03,133.9686,154.29558
43.06875,42.39375,200.98,190.43385,209.1638
43.06875,42.40625,185.04,175.77098,193.46251
43.06875,42.41875,189.39,176.2453,198.3226
